student_id,ch01_n,ch01_d_mean,ch01_d_max,ch01_d_total,ch01_q,ch01_er,ch01_pr_first,ch01_pr_last,ch01_attempts_mean,ch01_summary_len,ch01_sp_mean,ch02_n,ch02_d_mean,ch02_d_max,ch02_d_total,ch02_q,ch02_er,ch02_pr_first,ch02_pr_last,ch02_attempts_mean,ch02_summary_len,ch02_sp_mean,ch03_n,ch03_d_mean,ch03_d_max,ch03_d_total,ch03_q,ch03_er,ch03_pr_first,ch03_pr_last,ch03_attempts_mean,ch03_summary_len,ch03_sp_mean,ch04_n,ch04_d_mean,ch04_d_max,ch04_d_total,ch04_q,ch04_er,ch04_pr_first,ch04_pr_last,ch04_attempts_mean,ch04_summary_len,ch04_sp_mean,ch05_n,ch05_d_mean,ch05_d_max,ch05_d_total,ch05_q,ch05_er,ch05_pr_first,ch05_pr_last,ch05_attempts_mean,ch05_summary_len,ch05_sp_mean,ch06_n,ch06_d_mean,ch06_d_max,ch06_d_total,ch06_q,ch06_er,ch06_pr_first,ch06_pr_last,ch06_attempts_mean,ch06_summary_len,ch06_sp_mean,ch07_n,ch07_d_mean,ch07_d_max,ch07_d_total,ch07_q,ch07_er,ch07_pr_first,ch07_pr_last,ch07_attempts_mean,ch07_summary_len,ch07_sp_mean,ch08_n,ch08_d_mean,ch08_d_max,ch08_d_total,ch08_q,ch08_er,ch08_pr_first,ch08_pr_last,ch08_attempts_mean,ch08_summary_len,ch08_sp_mean,ch09_n,ch09_d_mean,ch09_d_max,ch09_d_total,ch09_q,ch09_er,ch09_pr_first,ch09_pr_last,ch09_attempts_mean,ch09_summary_len,ch09_sp_mean,ch10_n,ch10_d_mean,ch10_d_max,ch10_d_total,ch10_q,ch10_er,ch10_pr_first,ch10_pr_last,ch10_attempts_mean,ch10_summary_len,ch10_sp_mean,ch11_n,ch11_d_mean,ch11_d_max,ch11_d_total,ch11_q,ch11_er,ch11_pr_first,ch11_pr_last,ch11_attempts_mean,ch11_summary_len,ch11_sp_mean,ch12_n,ch12_d_mean,ch12_d_max,ch12_d_total,ch12_q,ch12_er,ch12_pr_first,ch12_pr_last,ch12_attempts_mean,ch12_summary_len,ch12_sp_mean,final_grade,label
9b759182-1b62-4c44-92a5-7e31995ee5dd,7.0,10.350409523809525,28.167583333333333,72.45286666666668,0.9285714285714286,0.5092049671364282,0.9583333333333334,0.9583333333333334,1.08,48.0,1.8571428571428572,10.0,19.356445000000004,50.54943333333333,193.56445000000002,0.8235294117647058,0.5493683536629603,0.796875,0.765625,1.125,43.0,2.8,6.0,26.51012222222222,56.95155,159.0607333333333,0.8333333333333334,0.7761760766715796,0.7792207792207793,0.7662337662337663,1.0714285714285714,61.0,3.0,10.0,21.529490000000003,49.20816666666666,215.2949,0.7222222222222222,0.6516692645487446,0.8048780487804879,0.6707317073170732,1.0865384615384615,0.0,2.2,6.0,75.3975,167.778,452.385,0.7777777777777778,0.6965873657628261,0.7441860465116279,0.7209302325581395,1.127659574468085,44.0,2.5,6.0,26.484283333333334,60.655499999999996,158.9057,0.631578947368421,0.7046086546210147,0.7307692307692307,0.6153846153846154,1.139240506329114,54.0,3.6666666666666665,11.0,22.094033333333336,79.5034,243.03436666666667,0.7,0.5746662656826905,0.8291139240506329,0.5189873417721519,1.0666666666666667,0.0,2.090909090909091,6.0,27.89035555555556,54.53126666666667,167.34213333333335,0.0,0.5556244797836193,0.7090909090909091,0.45454545454545453,1.0120481927710843,26.0,3.1666666666666665,7.0,18.62175476190476,58.232366666666664,130.35228333333333,0.0,0.6345569473605244,0.6949152542372882,0.4915254237288136,1.069767441860465,39.0,2.5714285714285716,10.0,18.510218333333334,55.702,185.10218333333333,0.0,0.5340028444617442,0.7222222222222222,0.5694444444444444,1.169811320754717,64.0,2.2,5.0,26.46866,77.38888333333333,132.3433,0.0,0.6069690362299149,0.7333333333333333,0.56,1.0597014925373134,35.0,2.8,2.0,32.5062,57.90913333333333,65.0124,0.0,0.3779902531007405,0.6,0.36,1.2777777777777777,0.0,2.5,A,0
11ef69f2-23a2-467d-a196-ec119079b878,3.0,24.607250000000004,33.14436666666667,73.82175000000001,0.7857142857142857,0.9849257956407634,0.875,0.875,1.44,134.0,3.3333333333333335,22.0,15.66230833333333,92.54854999999999,344.5707833333333,0.8235294117647058,0.47041439147251285,0.75,0.78125,1.75,43.0,2.1363636363636362,7.0,20.543814285714287,55.83591666666667,143.8067,0.2222222222222222,0.5787691571385112,0.4155844155844156,0.5064935064935064,1.5476190476190477,41.0,4.0,2.0,71.72680833333334,111.06526666666667,143.45361666666668,0.4444444444444444,0.7640909421658044,0.34146341463414637,0.43902439024390244,1.4615384615384615,0.0,13.0,5.0,41.360683333333334,114.42311666666666,206.80341666666666,0.3333333333333333,0.7089415493013845,0.4883720930232558,0.5116279069767442,1.6875,135.0,3.6,5.0,29.860006666666667,59.78403333333333,149.30003333333335,0.15789473684210525,0.8431531670251041,0.44871794871794873,0.4358974358974359,1.5063291139240507,167.0,2.8,2.0,54.859725,77.97943333333333,109.71945,0.4,0.7552552587043488,0.34177215189873417,0.3037974683544304,1.2285714285714286,0.0,6.5,1.0,119.00911666666666,119.00911666666666,119.00911666666666,0.2222222222222222,0.8340619081693231,0.3181818181818182,0.3090909090909091,1.5851063829787233,54.0,10.0,2.0,26.189258333333335,51.326800000000006,52.37851666666667,0.0,0.8701184008039948,0.3559322033898305,0.4067796610169492,2.046511627906977,49.0,4.5,2.0,26.984658333333336,50.928466666666665,53.96931666666667,0.0,0.9680317626852684,0.2777777777777778,0.3194444444444444,1.7924528301886793,141.0,4.5,1.0,57.43516666666667,57.43516666666667,57.43516666666667,0.0,0.8774639122238165,0.30666666666666664,0.30666666666666664,1.6119402985074627,26.0,6.0,1.0,44.54835,44.54835,44.54835,0.0,0.595967268984378,0.32,0.32,1.6666666666666667,0.0,3.0,A+,0
e7d05742-c99d-49bc-aeb5-8f2ad9058c96,1.0,98.16461666666667,98.16461666666667,98.16461666666667,0.7857142857142857,0.9529168575103741,0.7916666666666666,1.0,1.64,63.0,6.0,6.0,45.82114722222222,88.04533333333333,274.92688333333336,0.5294117647058824,0.7458621677806496,0.78125,0.78125,1.1875,95.0,3.6666666666666665,2.0,86.68341666666667,171.98901666666669,173.36683333333335,0.7222222222222222,0.8324462187866947,0.7012987012987013,0.7012987012987013,1.130952380952381,54.0,6.0,2.0,88.01383333333334,170.2471,176.02766666666668,0.7222222222222222,0.9119602436065729,0.6463414634146342,0.47560975609756095,1.1057692307692308,0.0,8.0,3.0,62.06935555555556,89.79653333333334,186.20806666666667,0.5,0.7031382498785388,0.6744186046511628,0.6046511627906976,1.0833333333333333,91.0,3.6666666666666665,4.0,70.99342499999999,127.66898333333333,283.97369999999995,0.3684210526315789,0.7974395190868175,0.7051282051282052,0.6025641025641025,1.1012658227848102,89.0,3.25,11.0,31.336540909090907,182.03503333333336,344.70194999999995,0.6,0.6336356891736911,0.6645569620253164,0.4240506329113924,1.0666666666666667,0.0,2.0,5.0,61.194343333333336,199.50930000000002,305.9717166666667,0.5,0.6164997879086312,0.7,0.4636363636363636,1.0,65.0,3.0,11.0,30.003312121212122,67.26456666666667,330.0364333333334,0.0,0.4987395004059689,0.6779661016949152,0.4576271186440678,1.1627906976744187,117.0,1.9090909090909092,6.0,45.52718333333333,102.32421666666667,273.1631,0.0,0.5702344616051566,0.5833333333333334,0.4444444444444444,1.1132075471698113,132.0,2.8333333333333335,7.0,30.339966666666665,68.62026666666667,212.37976666666665,0.0,0.6382709311474449,0.6533333333333333,0.5333333333333333,1.0298507462686568,90.0,1.7142857142857142,1.0,58.0738,58.0738,58.0738,0.0,0.7385824385335548,0.72,0.4,1.0,0.0,3.0,A+,0
e8212a04-d427-40f6-93c0-ef3f75a557a9,2.0,20.118258333333333,29.78145,40.23651666666667,0.8571428571428571,0.8566900027653355,0.9583333333333334,0.9583333333333334,1.04,102.0,5.0,7.0,28.420361904761897,85.89955,198.9425333333333,0.8823529411764706,0.6682383844526568,0.828125,0.75,1.0126582278481013,87.0,4.857142857142857,6.0,21.9883,86.02156666666666,131.9298,0.8888888888888888,0.8906834532515677,0.8831168831168831,0.8181818181818182,1.072289156626506,72.0,4.833333333333333,5.0,31.10104333333333,134.9762,155.50521666666663,1.0,0.945583032314129,0.9512195121951219,0.7317073170731707,1.02020202020202,0.0,4.0,5.0,27.45587,77.69131666666667,137.27935,1.0,0.5705646178241472,0.8604651162790697,0.7674418604651163,1.0208333333333333,62.0,4.4,2.0,40.55368333333333,75.52133333333333,81.10736666666666,0.9473684210526315,0.7270969943547169,0.8846153846153846,0.717948717948718,1.051948051948052,65.0,5.5,8.0,17.738291666666665,93.04715,141.90633333333332,0.85,0.7262078220962518,0.7151898734177216,0.46835443037974683,1.0952380952380953,0.0,3.125,8.0,27.64154375,102.24958333333333,221.13235,0.8333333333333334,0.5118082120096177,0.6181818181818182,0.43636363636363634,1.0952380952380953,86.0,5.0,7.0,16.822202380952383,42.782466666666664,117.75541666666668,0.0,0.4832159325355213,0.6271186440677966,0.4067796610169492,1.0930232558139534,61.0,2.5714285714285716,3.0,28.529955555555553,75.71728333333334,85.58986666666667,0.0,0.8308538433226421,0.4305555555555556,0.3611111111111111,1.1730769230769231,79.0,3.6666666666666665,1.0,93.98306666666667,93.98306666666667,93.98306666666667,0.0,0.652519695266418,0.64,0.5333333333333333,1.164179104477612,59.0,6.0,1.0,29.408883333333332,29.408883333333332,29.408883333333332,0.0,0.9124570150057724,0.6,0.44,1.1176470588235294,0.0,3.0,B,1
0a59af23-4c64-4884-af1c-2ffb4f97224a,13.0,14.945321794871797,50.182249999999996,194.28918333333334,0.9285714285714286,0.38196144039026075,1.0,1.0,1.08,45.0,1.6153846153846154,7.0,51.32375952380953,147.56463333333335,359.26631666666674,1.0,0.6136521107105649,0.796875,0.78125,1.1,55.0,3.0,11.0,34.57027121212122,170.02983333333336,380.27298333333334,0.8333333333333334,0.5152396897249051,0.7662337662337663,0.7142857142857143,1.1927710843373494,36.0,3.3636363636363638,1.0,11.141433333333334,11.141433333333334,11.141433333333334,0.0,0.293940652908276,-1.0,-1.0,1.0,0.0,2.0,17.0,21.89249607843137,141.15166666666667,372.17243333333334,0.8333333333333334,0.307773241455367,0.627906976744186,0.6511627906976745,1.125,37.0,2.0588235294117645,20.0,19.174038333333336,122.90746666666668,383.4807666666667,0.6842105263157895,0.36748234800300417,0.7051282051282052,0.5641025641025641,1.1139240506329113,42.0,1.5,14.0,35.50409047619048,178.75026666666665,497.05726666666664,0.6,0.41400848587032973,0.6835443037974683,0.4810126582278481,1.1904761904761905,0.0,2.142857142857143,7.0,41.29635714285713,105.55608333333333,289.07449999999994,0.6111111111111112,0.5757053199458816,0.7272727272727273,0.4818181818181818,1.0638297872340425,37.0,3.142857142857143,14.0,27.742876190476192,139.7207,388.4002666666667,0.0,0.4731409438188617,0.711864406779661,0.4576271186440678,1.1162790697674418,48.0,1.7857142857142858,12.0,38.8079,145.03733333333332,465.6948,0.0,0.45332888748677713,0.6666666666666666,0.4861111111111111,1.2884615384615385,36.0,2.1666666666666665,12.0,23.438648611111113,136.68563333333336,281.2637833333334,0.0,0.5679210663093764,0.64,0.52,1.196969696969697,40.0,2.3333333333333335,9.0,34.34295185185185,157.56071666666668,309.08656666666667,0.0,0.3408437723761325,0.6,0.48,1.1111111111111112,0.0,1.2222222222222223,B,1
6e3164f4-b3cc-4e2d-848b-bc373966419e,3.0,40.57898333333333,86.64623333333334,121.73695000000001,0.8571428571428571,0.7643134049696098,0.9583333333333334,1.0,1.2,90.0,4.333333333333333,4.0,72.52735833333334,179.54405,290.10943333333336,0.7647058823529411,0.886224539956879,0.765625,0.71875,1.1875,38.0,4.5,1.0,182.43841666666668,182.43841666666668,182.43841666666668,0.6111111111111112,0.9193761567856887,0.7402597402597403,0.7012987012987013,1.1111111111111112,36.0,9.0,4.0,71.74292916666667,187.86775,286.9717166666667,0.7777777777777778,0.9051379353892267,0.6097560975609756,0.5487804878048781,1.2058823529411764,0.0,4.0,6.0,42.68165277777778,85.60100000000001,256.0899166666667,0.7222222222222222,0.6782382053015916,0.8604651162790697,0.7441860465116279,1.0416666666666667,36.0,2.3333333333333335,6.0,53.09783055555556,108.54785,318.58698333333336,0.631578947368421,0.640231083976646,0.6025641025641025,0.5256410256410257,1.1772151898734178,62.0,2.6666666666666665,7.0,85.56427857142856,167.7176166666667,598.94995,0.65,0.6656191702384483,0.620253164556962,0.4177215189873418,1.1047619047619048,0.0,2.5714285714285716,5.0,91.22628333333334,159.52835,456.1314166666667,0.5555555555555556,0.611595094508705,0.7272727272727273,0.509090909090909,1.053191489361702,49.0,3.0,5.0,62.41602000000001,138.61078333333336,312.0801000000001,0.0,0.5678744857321398,0.7796610169491526,0.559322033898305,1.0232558139534884,59.0,2.6,9.0,39.5809074074074,150.3152,356.22816666666665,0.0,0.6127724811400743,0.625,0.4722222222222222,1.2075471698113207,59.0,1.7777777777777777,6.0,62.55416944444445,125.11118333333334,375.32501666666667,0.0,0.701364242834587,0.6666666666666666,0.56,1.0895522388059702,30.0,1.8333333333333333,3.0,41.658744444444444,78.06266666666667,124.97623333333334,0.0,0.7003766874670603,0.68,0.44,1.2222222222222223,0.0,1.3333333333333333,A-,0
0baa98b7-a1fc-464a-86f0-7092dcc5dca1,3.0,20.622383333333335,45.63368333333334,61.86715000000001,0.7857142857142857,0.9998106817156894,0.8333333333333334,1.0,1.36,70.0,5.0,6.0,34.10888888888889,114.52158333333334,204.65333333333334,0.6470588235294118,0.8117186293614151,0.671875,0.640625,1.1,21.0,5.333333333333333,7.0,24.573457142857144,88.20734999999999,172.01420000000002,0.5,0.6905506264406026,0.5584415584415584,0.5584415584415584,1.0833333333333333,17.0,4.714285714285714,2.0,86.51578333333333,171.87288333333333,173.03156666666666,0.7222222222222222,0.8113256018920639,0.5975609756097561,0.5487804878048781,1.1634615384615385,0.0,7.5,1.0,132.03228333333334,132.03228333333334,132.03228333333334,0.5555555555555556,0.875192045145245,0.6046511627906976,0.6976744186046512,1.3125,76.0,10.0,5.0,36.07763666666667,98.50556666666667,180.38818333333336,0.5789473684210527,0.8175433241779111,0.5769230769230769,0.5256410256410257,1.2151898734177216,61.0,4.2,6.0,25.277711111111113,76.97975,151.66626666666667,0.65,0.8586437202788377,0.5759493670886076,0.4050632911392405,1.2476190476190476,0.0,3.1666666666666665,4.0,29.2061625,96.85471666666668,116.82465,0.6666666666666666,0.8399376439894355,0.6636363636363637,0.4636363636363636,1.0319148936170213,69.0,3.5,2.0,42.555025,78.13063333333334,85.11005,0.0,0.9175520189989328,0.6101694915254238,0.4745762711864407,1.0465116279069768,63.0,4.5,5.0,23.363956666666663,80.49001666666666,116.81978333333333,0.0,0.912002186751063,0.4027777777777778,0.3611111111111111,1.1132075471698113,62.0,2.8,2.0,33.20330833333333,64.93851666666667,66.40661666666666,0.0,0.9528694230908572,0.64,0.48,1.044776119402985,49.0,4.0,1.0,16.103933333333334,16.103933333333334,16.103933333333334,0.0,1.0,0.6,0.48,1.2352941176470589,0.0,3.0,A-,0
788624db-6244-455e-a557-570d1140c371,5.0,24.06347,32.56835,120.31735,0.7857142857142857,0.38242770979431895,1.0,1.0,1.04,88.0,2.2,6.0,46.566694444444444,137.84923333333333,279.4001666666666,0.9411764705882353,0.629793539023491,0.890625,0.796875,1.0506329113924051,97.0,4.0,9.0,24.27407777777778,84.06156666666668,218.4667,0.8888888888888888,0.5707286421575392,0.8831168831168831,0.8441558441558441,1.0357142857142858,107.0,2.6666666666666665,10.0,50.694415000000006,186.34798333333336,506.94415000000004,0.0,0.5251668886995328,0.5365853658536586,0.4024390243902439,1.0545454545454545,0.0,3.1,6.0,37.032041666666665,102.81608333333334,222.19224999999997,0.6666666666666666,0.5227739422900799,0.7906976744186046,0.7209302325581395,1.0212765957446808,104.0,3.0,9.0,35.17608518518519,119.89218333333334,316.58476666666667,0.631578947368421,0.677754169237716,0.8076923076923077,0.6538461538461539,1.0379746835443038,132.0,3.6666666666666665,15.0,24.34818333333333,134.73255,365.22274999999996,0.85,0.560459740254966,0.6329113924050633,0.4430379746835443,1.0571428571428572,0.0,2.6666666666666665,8.0,39.903768750000005,92.5094,319.23015000000004,0.8888888888888888,0.6744574581749886,0.6909090909090909,0.45454545454545453,1.0212765957446808,163.0,3.625,11.0,16.803083333333333,97.19658333333334,184.83391666666665,0.0,0.5138558532596775,0.7457627118644068,0.4745762711864407,1.2790697674418605,95.0,1.8181818181818181,12.0,21.057461111111106,113.15688333333333,252.6895333333333,0.0,0.5350613021425663,0.6388888888888888,0.4861111111111111,1.0377358490566038,121.0,2.1666666666666665,12.0,28.42864722222222,112.5586,341.1437666666667,0.0,0.3408344624329306,0.72,0.5333333333333333,1.0298507462686568,94.0,1.75,1.0,154.44475,154.44475,154.44475,0.0,0.5882337355971056,0.52,0.44,1.2666666666666666,0.0,3.0,A-,0
0ba80f3a-dbd9-49e3-9b47-98101f2622bf,5.0,8.031053333333334,15.836283333333334,40.15526666666667,0.8571428571428571,0.6529944427962188,0.875,1.0,1.12,112.0,2.4,10.0,23.541691666666665,51.372033333333334,235.41691666666665,0.8235294117647058,0.569831479569132,0.6875,0.75,1.225,76.0,2.3,13.0,17.288015384615385,65.5568,224.7442,1.0,0.5077337221276255,0.6883116883116883,0.7272727272727273,1.2142857142857142,109.0,1.9230769230769231,2.0,100.02518333333335,189.89678333333333,200.0503666666667,0.8888888888888888,0.714836340569293,0.8536585365853658,0.7682926829268293,1.3365384615384615,0.0,9.5,6.0,25.344058333333336,69.26868333333333,152.06435000000002,0.9444444444444444,0.5947088829504783,0.7441860465116279,0.7441860465116279,1.2083333333333333,88.0,2.8333333333333335,7.0,14.859564285714283,68.27461666666666,104.01694999999998,0.8947368421052632,0.4910103771365389,0.8076923076923077,0.6666666666666666,1.0886075949367089,87.0,2.4285714285714284,8.0,17.475675000000003,96.1051,139.80540000000002,0.95,0.5555554503359281,0.569620253164557,0.4240506329113924,1.276190476190476,0.0,2.75,4.0,34.7675875,132.82878333333332,139.07035,0.8333333333333334,0.6238634954604616,0.5909090909090909,0.4090909090909091,1.074468085106383,60.0,3.5,3.0,30.950783333333337,87.75345,92.85235000000002,0.0,0.3932937863573449,0.4406779661016949,0.3728813559322034,1.1627906976744187,42.0,3.0,8.0,15.195508333333333,27.168566666666667,121.56406666666666,0.0,0.39566870476073557,0.2777777777777778,0.2222222222222222,1.2452830188679245,68.0,2.5,3.0,24.431127777777778,51.85815,73.29338333333334,0.0,0.6473686301801079,0.29333333333333333,0.28,1.164179104477612,50.0,3.6666666666666665,1.0,34.920966666666665,34.920966666666665,34.920966666666665,0.0,0.7076071083030522,0.36,0.28,1.3333333333333333,0.0,3.0,B+,1
da663a66-ccda-4ad0-b794-dbce18444920,4.0,20.101891666666667,39.5942,80.40756666666667,0.8571428571428571,0.4377257344381072,0.9166666666666666,0.9583333333333334,1.08,60.0,2.75,4.0,43.362399999999994,101.64035,173.44959999999998,0.7647058823529411,0.6254726830162031,0.78125,0.796875,1.4,28.0,3.5,4.0,28.151962500000003,51.924,112.60785000000001,0.8333333333333334,0.7667916341225305,0.6753246753246753,0.7142857142857143,1.1666666666666667,43.0,3.75,2.0,53.08869166666667,104.73931666666667,106.17738333333334,0.8333333333333334,0.8623398206851584,0.7560975609756098,0.6707317073170732,1.0961538461538463,0.0,7.0,5.0,26.118553333333338,52.82516666666667,130.59276666666668,0.5555555555555556,0.5015728701021479,0.627906976744186,0.6046511627906976,1.0833333333333333,37.0,3.0,6.0,24.121841666666665,45.48833333333334,144.73104999999998,0.631578947368421,0.4733560983385523,0.5512820512820513,0.48717948717948717,1.1518987341772151,37.0,3.0,1.0,142.41936666666666,142.41936666666666,142.41936666666666,0.65,0.7294996312757035,0.6075949367088608,0.4050632911392405,1.1523809523809523,0.0,12.0,3.0,43.027566666666665,52.31506666666667,129.0827,0.5,0.5785316587827245,0.7,0.43636363636363634,1.0319148936170213,29.0,5.0,1.0,82.28438333333334,82.28438333333334,82.28438333333334,0.0,0.6784524780314253,0.576271186440678,0.3728813559322034,1.558139534883721,35.0,7.0,2.0,57.876583333333336,108.30850000000001,115.75316666666667,0.0,0.7837704096711999,0.4722222222222222,0.3472222222222222,1.3396226415094339,14.0,5.0,7.0,13.792395238095237,41.562266666666666,96.54676666666666,0.0,0.37986227883139123,0.3333333333333333,0.30666666666666664,1.1940298507462686,25.0,2.142857142857143,1.0,46.42223333333333,46.42223333333333,46.42223333333333,0.0,0.7315680308471076,0.72,0.44,3.0555555555555554,0.0,3.0,A,0
